timestamp,sku,size,availability
1542015907,00628582000005,3.5,12566
1542015907,00628582000005,7.0,399
1542015907,00628250706116,3.5,362
1542015907,00690395000206,0.5,2488
1542015907,00827912000160,3.5,518
1542015907,00675136000202,1.0,761
1542015907,00629108013028,1.0,1113
1542015907,00629108013028,2.5,844
1542015907,00688083000171,15.0,84
1542015907,00841432002077,2.5,1280
1542015907,00628242050135,1.0,171
1542015907,00628242050135,3.5,407
1542015907,00628242050258,1.0,122
1542015907,00628242050258,3.5,350
1542015907,00688083000638,3.5,2482
1542015907,00690395000183,1.5,1444
1542015907,00688083000607,3.5,1551
1542015907,00688083000607,7.0,1062
1542015907,00688083000607,15.0,186
1542015907,00841432002084,2.5,1389
1542015907,00690395000305,2.5,400
1542015907,00629108012052,2.5,638
1542015907,00828939111129,3.5,3275
1542015907,00690395000046,3.5,3211
1542015907,00690395000114,3.5,4164
1542015907,00690395000114,7.0,943
1542015907,00629108022051,3.5,3476
1542015907,00629108022051,7.0,976
1542015907,00690395000138,3.5,385
1542015907,00690395000138,7.0,18
1542015907,00627965006085,1.25,230
1542015907,00627965006085,2.5,231
1542015907,00627965002087,1.25,654
1542015907,00627965002087,2.5,192
1542015907,00627965002087,5.0,828
1542015907,00629108013059,1.0,417
1542015907,00675136000165,3.5,2337
1542015907,00690395000268,2.5,1666
1542015907,00675136000127,3.5,1316
1542015907,00675136000097,3.5,1696
1542015907,00675136000004,3.5,3446
1542015907,00675136000042,3.5,1961
1542016807,00694144000646,1.0,2658
1542016807,00694144000646,3.5,98
1542016807,00628242240123,3.5,11736
1542016807,00628242240826,3.5,7498
1542016807,00694144000233,3.5,971
1542016807,00841464000775,1.0,1413
1542016807,00841464000775,3.5,1195
1542016807,00628242240918,1.0,3034
1542016807,00628242240918,3.5,3884
1542016807,00628242240918,7.0,1386
1542016807,00628242240918,15.0,249
1542016807,00694144000134,1.0,8466
1542016807,00694144000134,3.5,7427
1542016807,00694144000134,7.0,1312
1542016807,00628242240215,1.0,2100
1542016807,00628242240215,3.5,17343
1542016807,00628242240215,7.0,3551
1542016807,00628242240215,15.0,1336
1542016807,00629108033057,1.0,742
1542016807,00629108033057,3.5,2316
1542016807,00628242241014,1.0,5463
1542016807,00628242241014,3.5,10195
1542016807,00628242241014,7.0,2404
1542016807,00882464000013,3.5,425
1542016807,00882464000013,7.0,597
1542016807,00882464000013,15.0,123
1542016807,00628242240727,3.5,5813
1542016807,00628242240727,7.0,1264
1542016807,00828939111211,1.0,353
1542016807,00828939111211,3.5,4983
1542016807,00628582000524,3.5,15723
1542016807,00628582000524,7.0,2564
1542016807,00628242240420,3.5,6175
1542016807,00628242240420,7.0,4562
1542016807,00628242240420,15.0,787
1542016807,00882464000105,1.0,101
1542016807,00882464000105,3.5,833
1542016807,00882464000150,1.0,265
1542016807,00882464000150,3.5,3210
1542016807,00882464000150,7.0,1546
1542016807,00882464000150,15.0,110
1542016807,00841432000004,1.0,434
1542016807,00841432000004,3.5,199
1542016807,00827912000061,3.5,1552
1542016807,00828939111525,3.5,899
1542016807,00688083001505,15.0,520
1542016807,00841432002015,1.0,2584
1542016807,00628250744002,1.0,62
1542016807,00628250744002,3.5,433
1542016807,00628250706000,1.0,1434
1542016807,00628250706000,3.5,3476
1542016807,00828939111310,1.0,864
1542016807,00828939111310,3.5,6289
1542016807,00628582000395,7.0,123
1542016807,00688083000867,3.5,1846
1542016807,00688083000867,15.0,426
1542016807,00627965000014,3.5,261
1542016807,00627965000014,7.0,691
1542016807,00627965000014,15.0,360
1542016807,00628582000166,3.5,4168
1542016807,00841432000011,1.0,71
1542016807,00841432000011,3.5,1571
1542016807,00628250744125,1.0,153
1542016807,00628250744125,3.5,937
1542016807,00628250744125,7.0,416
1542016807,00627965006009,3.5,2354
1542016807,00627965006009,7.0,839
1542016807,00629108054052,3.5,2517
1542016807,00628582000623,3.5,5101
1542016807,00628582000623,7.0,988
1542016807,00841432000028,1.0,778
1542016807,00841432000028,3.5,1726
1542016807,00841432000028,7.0,342
1542016807,00628582000005,1.0,5626
1542016807,00628582000005,3.5,12566
1542016807,00628582000005,7.0,399
1542016807,00690395000206,0.5,2488
1542016807,00628250706116,3.5,362
1542016807,00628582000180,1.0,1215
1542016807,00628582000180,3.5,4598
1542016807,00628582000180,7.0,569
1542016807,00628582000302,3.5,739
1542016807,00628582000302,7.0,972
1542016807,00688083000171,15.0,84
1542016807,00629108012052,2.5,638
1542016807,00827912000160,3.5,518
1542016807,00628582000418,3.5,4011
1542016807,00628582000418,7.0,625
1542016807,00807399202042,1.0,187
1542016807,00807399202042,3.5,512
1542016807,00807399102045,1.0,281
1542016807,00629108001056,1.0,553
1542016807,00688083000607,3.5,1551
1542016807,00688083000607,7.0,1062
1542016807,00688083000607,15.0,186
1542016807,00628242050258,1.0,122
1542016807,00628242050258,3.5,350
1542016807,00629108013059,1.0,417
1542016807,00629108013028,1.0,1113
1542016807,00629108013028,2.5,844
1542016807,00628242050135,1.0,171
1542016807,00628242050135,3.5,407
1542016807,00675136000202,1.0,761
1542016807,00688083000638,3.5,2482
1542016807,00841432002084,2.5,1389
1542016807,00690395000183,1.5,1444
1542016807,00690395000046,3.5,3211
1542016807,00841432002077,2.5,1280
1542016807,00627965002087,1.25,654
1542016807,00627965002087,2.5,192
1542016807,00627965002087,5.0,828
1542016807,00828939111129,3.5,3275
1542016807,00629108022051,3.5,3476
1542016807,00629108022051,7.0,976
1542016807,00675136000165,3.5,2337
1542016807,00675136000127,3.5,1316
1542016807,00690395000305,2.5,400
1542016807,00690395000114,3.5,4164
1542016807,00690395000114,7.0,943
1542016807,00690395000138,3.5,385
1542016807,00690395000138,7.0,18
1542016807,00675136000097,3.5,1696
1542016807,00627965006085,1.25,230
1542016807,00627965006085,2.5,231
1542016807,00675136000042,3.5,1961
1542016807,00675136000004,3.5,3446
1542016807,00690395000268,2.5,1666
1542017706,00841464000775,1.0,1411
1542017706,00841464000775,3.5,1194
1542017706,00628242240826,3.5,7498
1542017706,00628242240215,1.0,2100
1542017706,00628242240215,3.5,17343
1542017706,00628242240215,7.0,3551
1542017706,00628242240215,15.0,1336
1542017706,00628242240727,3.5,5813
1542017706,00628242240727,7.0,1264
1542017706,00628242241014,1.0,5463
1542017706,00628242241014,3.5,10195
1542017706,00628242241014,7.0,2404
1542017706,00628242240123,3.5,11735
1542017706,00628242240918,1.0,3032
1542017706,00628242240918,3.5,3884
1542017706,00628242240918,7.0,1386
1542017706,00628242240918,15.0,249
1542017706,00694144000646,1.0,2658
1542017706,00694144000646,3.5,98
1542017706,00694144000134,1.0,8466
1542017706,00694144000134,3.5,7427
1542017706,00694144000134,7.0,1312
1542017706,00694144000233,3.5,971
1542017706,00827912000061,3.5,1552
1542017706,00882464000013,3.5,425
1542017706,00882464000013,7.0,597
1542017706,00882464000013,15.0,123
1542017706,00628242240420,3.5,6175
1542017706,00628242240420,7.0,4562
1542017706,00628242240420,15.0,787
1542017706,00628250706000,1.0,1434
1542017706,00628250706000,3.5,3476
1542017706,00882464000150,1.0,265
1542017706,00882464000150,3.5,3210
1542017706,00882464000150,7.0,1546
1542017706,00882464000150,15.0,110
1542017706,00882464000105,1.0,101
1542017706,00882464000105,3.5,833
1542017706,00828939111525,3.5,899
1542017706,00828939111211,1.0,353
1542017706,00828939111211,3.5,4983
1542017706,00828939111310,1.0,864
1542017706,00828939111310,3.5,6289
1542017706,00629108033057,1.0,742
1542017706,00629108033057,3.5,2316
1542017706,00627965006009,3.5,2354
1542017706,00627965006009,7.0,839
1542017706,00688083001505,15.0,519
1542017706,00628582000524,3.5,15722
1542017706,00628582000524,7.0,2564
1542017706,00841432000004,1.0,434
1542017706,00841432000004,3.5,199
1542017706,00841432002015,1.0,2584
1542017706,00628582000166,3.5,4168
1542017706,00628582000395,7.0,122
1542017706,00628250744002,1.0,62
1542017706,00628250744002,3.5,433
1542017706,00628250744125,1.0,153
1542017706,00628250744125,3.5,937
1542017706,00628250744125,7.0,416
1542017706,00627965000014,3.5,261
1542017706,00627965000014,7.0,691
1542017706,00627965000014,15.0,360
1542017706,00629108001056,1.0,553
1542017706,00629108054052,3.5,2517
1542017706,00688083000867,3.5,1846
1542017706,00688083000867,15.0,426
1542017706,00841432000011,1.0,71
1542017706,00841432000011,3.5,1571
1542017706,00841432000028,1.0,778
1542017706,00841432000028,3.5,1726
1542017706,00841432000028,7.0,342
1542017706,00628582000623,3.5,5101
1542017706,00628582000623,7.0,984
1542017706,00628582000418,3.5,4011
1542017706,00628582000418,7.0,625
1542017706,00628582000180,1.0,1215
1542017706,00628582000180,3.5,4598
1542017706,00628582000180,7.0,569
1542017706,00628582000302,3.5,739
1542017706,00628582000302,7.0,972
1542017706,00628582000005,1.0,5626
1542017706,00628582000005,3.5,12566
1542017706,00628582000005,7.0,399
1542017706,00827912000160,3.5,518
1542017706,00690395000206,0.5,2488
1542017706,00628250706116,3.5,362
1542017706,00807399102045,1.0,281
1542017706,00629108013028,1.0,1113
1542017706,00629108013028,2.5,844
1542017706,00807399202042,1.0,187
1542017706,00807399202042,3.5,512
1542017706,00688083000171,15.0,84
1542017706,00688083000607,3.5,1551
1542017706,00688083000607,7.0,1062
1542017706,00688083000607,15.0,186
1542017706,00688083000638,3.5,2482
1542017706,00690395000183,1.5,1444
1542017706,00841432002084,2.5,1389
1542017706,00675136000202,1.0,761
1542017706,00841432002077,2.5,1280
1542017706,00628242050135,1.0,171
1542017706,00628242050135,3.5,407
1542017706,00629108013059,1.0,417
1542017706,00628242050258,1.0,122
1542017706,00628242050258,3.5,350
1542017706,00629108012052,2.5,638
1542017706,00629108022051,3.5,3476
1542017706,00629108022051,7.0,976
1542017706,00828939111129,3.5,3275
1542017706,00627965006085,1.25,230
1542017706,00627965006085,2.5,231
1542017706,00627965002087,1.25,654
1542017706,00627965002087,2.5,192
1542017706,00627965002087,5.0,828
1542017706,00690395000114,3.5,4164
1542017706,00690395000114,7.0,943
1542017706,00690395000138,3.5,385
1542017706,00690395000138,7.0,18
1542017706,00690395000046,3.5,3211
1542017706,00690395000305,2.5,400
1542017706,00675136000127,3.5,1316
1542017706,00690395000268,2.5,1666
1542017706,00675136000004,3.5,3446
1542017706,00675136000042,3.5,1961
1542017706,00675136000165,3.5,2337
1542017706,00675136000097,3.5,1696
1542018607,00628242240215,1.0,2100
1542018607,00628242240215,3.5,17343
1542018607,00628242240215,7.0,3551
1542018607,00628242240215,15.0,1336
1542018607,00694144000233,3.5,970
1542018607,00628242240727,3.5,5812
1542018607,00628242240727,7.0,1264
1542018607,00628242240123,3.5,11735
1542018607,00628242241014,1.0,5463
1542018607,00628242241014,3.5,10194
1542018607,00628242241014,7.0,2404
1542018607,00694144000646,1.0,2658
1542018607,00694144000646,3.5,97
1542018607,00628242240826,3.5,7498
1542018607,00841464000775,1.0,1411
1542018607,00841464000775,3.5,1193
1542018607,00628242240918,1.0,3032
1542018607,00628242240918,3.5,3884
1542018607,00628242240918,7.0,1386
1542018607,00628242240918,15.0,249
1542018607,00628242240420,3.5,6175
1542018607,00628242240420,7.0,4562
1542018607,00628242240420,15.0,787
1542018607,00694144000134,1.0,8465
1542018607,00694144000134,3.5,7427
1542018607,00694144000134,7.0,1311
1542018607,00882464000013,3.5,425
1542018607,00882464000013,7.0,597
1542018607,00882464000013,15.0,123
1542018607,00882464000105,1.0,101
1542018607,00882464000105,3.5,833
1542018607,00628250706000,1.0,1434
1542018607,00628250706000,3.5,3476
1542018607,00827912000061,3.5,1552
1542018607,00828939111310,1.0,864
1542018607,00828939111310,3.5,6289
1542018607,00688083001505,15.0,519
1542018607,00828939111211,1.0,353
1542018607,00828939111211,3.5,4983
1542018607,00828939111525,3.5,899
1542018607,00841432000004,1.0,433
1542018607,00841432000004,3.5,199
1542018607,00629108033057,1.0,742
1542018607,00629108033057,3.5,2316
1542018607,00882464000150,1.0,265
1542018607,00882464000150,3.5,3210
1542018607,00882464000150,7.0,1546
1542018607,00882464000150,15.0,110
1542018607,00628582000166,3.5,4168
1542018607,00841432002015,1.0,2584
1542018607,00628582000524,3.5,15722
1542018607,00628582000524,7.0,2564
1542018607,00628250744002,1.0,62
1542018607,00628250744002,3.5,433
1542018607,00627965006009,3.5,2354
1542018607,00627965006009,7.0,839
1542018607,00628250744125,1.0,153
1542018607,00628250744125,3.5,937
1542018607,00628250744125,7.0,416
1542018607,00628582000395,7.0,122
1542018607,00627965000014,3.5,261
1542018607,00627965000014,7.0,691
1542018607,00627965000014,15.0,360
1542018607,00629108054052,3.5,2517
1542018607,00841432000028,1.0,778
1542018607,00841432000028,3.5,1726
1542018607,00841432000028,7.0,342
1542018607,00827912000160,3.5,518
1542018607,00688083000867,3.5,1846
1542018607,00688083000867,15.0,426
1542018607,00841432000011,1.0,71
1542018607,00841432000011,3.5,1571
1542018607,00690395000206,0.5,2488
1542018607,00628582000623,3.5,5101
1542018607,00628582000623,7.0,984
1542018607,00628582000418,3.5,4011
1542018607,00628582000418,7.0,625
1542018607,00628582000180,1.0,1215
1542018607,00628582000180,3.5,4598
1542018607,00628582000180,7.0,569
1542018607,00628582000005,1.0,5626
1542018607,00628582000005,3.5,12566
1542018607,00628582000005,7.0,399
1542018607,00628582000302,3.5,739
1542018607,00628582000302,7.0,972
1542018607,00688083000171,15.0,84
1542018607,00628250706116,3.5,362
1542018607,00807399102045,1.0,281
1542018607,00807399202042,1.0,187
1542018607,00807399202042,3.5,512
1542018607,00628242050135,1.0,171
1542018607,00628242050135,3.5,407
1542018607,00628242050258,1.0,122
1542018607,00628242050258,3.5,350
1542018607,00629108012052,2.5,637
1542018607,00629108001056,1.0,553
1542018607,00629108013059,1.0,417
1542018607,00688083000638,3.5,2482
1542018607,00629108013028,1.0,1113
1542018607,00629108013028,2.5,844
1542018607,00688083000607,3.5,1551
1542018607,00688083000607,7.0,1062
1542018607,00688083000607,15.0,185
1542018607,00690395000183,1.5,1444
1542018607,00841432002084,2.5,1389
1542018607,00675136000202,1.0,761
1542018607,00841432002077,2.5,1280
1542018607,00627965002087,1.25,654
1542018607,00627965002087,2.5,192
1542018607,00627965002087,5.0,828
1542018607,00690395000305,2.5,399
1542018607,00629108022051,3.5,3476
1542018607,00629108022051,7.0,976
1542018607,00690395000046,3.5,3211
1542018607,00627965006085,1.25,230
1542018607,00627965006085,2.5,231
1542018607,00690395000138,3.5,385
1542018607,00690395000138,7.0,18
1542018607,00690395000114,3.5,4164
1542018607,00690395000114,7.0,943
1542018607,00828939111129,3.5,3273
1542018607,00675136000042,3.5,1961
1542018607,00690395000268,2.5,1666
1542018607,00675136000127,3.5,1316
1542018607,00675136000165,3.5,2337
1542018607,00675136000097,3.5,1696
1542018607,00675136000004,3.5,3445
1542019584,00628242240826,3.5,7498
1542019584,00694144000233,3.5,970
1542019584,00694144000646,1.0,2658
1542019584,00694144000646,3.5,97
1542019584,00628242240123,3.5,11734
1542019584,00628242240215,1.0,2100
1542019584,00628242240215,3.5,17343
1542019584,00628242240215,7.0,3551
1542019584,00628242240215,15.0,1336
1542019584,00628242241014,1.0,5463
1542019584,00628242241014,3.5,10194
1542019584,00628242241014,7.0,2403
1542019584,00628242240727,3.5,5812
1542019584,00628242240727,7.0,1264
1542019584,00694144000134,1.0,8465
1542019584,00694144000134,3.5,7427
1542019584,00694144000134,7.0,1311
1542019584,00628242240918,1.0,3032
1542019584,00628242240918,3.5,3883
1542019584,00628242240918,7.0,1386
1542019584,00628242240918,15.0,249
1542019584,00841464000775,1.0,1411
1542019584,00841464000775,3.5,1193
1542019584,00628242240420,3.5,6175
1542019584,00628242240420,7.0,4562
1542019584,00628242240420,15.0,787
1542019584,00828939111525,3.5,898
1542019584,00629108033057,1.0,740
1542019584,00629108033057,3.5,2316
1542019584,00827912000061,3.5,1552
1542019584,00628250706000,1.0,1434
1542019584,00628250706000,3.5,3475
1542019584,00828939111310,1.0,864
1542019584,00828939111310,3.5,6289
1542019584,00688083001505,15.0,519
1542019584,00828939111211,1.0,353
1542019584,00828939111211,3.5,4983
1542019584,00628582000524,3.5,15722
1542019584,00628582000524,7.0,2563
1542019584,00882464000105,1.0,101
1542019584,00882464000105,3.5,832
1542019584,00627965000014,3.5,261
1542019584,00627965000014,7.0,691
1542019584,00627965000014,15.0,360
1542019584,00882464000013,3.5,425
1542019584,00882464000013,7.0,597
1542019584,00882464000013,15.0,123
1542019584,00882464000150,1.0,265
1542019584,00882464000150,3.5,3210
1542019584,00882464000150,7.0,1546
1542019584,00882464000150,15.0,110
1542019584,00841432000028,1.0,778
1542019584,00841432000028,3.5,1726
1542019584,00841432000028,7.0,342
1542019584,00841432000011,1.0,71
1542019584,00841432000011,3.5,1571
1542019584,00688083000867,3.5,1846
1542019584,00688083000867,15.0,426
1542019584,00841432002015,1.0,2584
1542019584,00628582000166,3.5,4168
1542019584,00629108054052,3.5,2515
1542019584,00841432000004,1.0,433
1542019584,00841432000004,3.5,199
1542019584,00628250744002,1.0,62
1542019584,00628250744002,3.5,433
1542019584,00627965006009,3.5,2354
1542019584,00627965006009,7.0,839
1542019584,00628582000395,7.0,122
1542019584,00628250744125,1.0,153
1542019584,00628250744125,3.5,937
1542019584,00628250744125,7.0,416
1542019584,00628582000302,3.5,739
1542019584,00628582000302,7.0,972
1542019584,00629108001056,1.0,553
1542019584,00827912000160,3.5,518
1542019584,00628582000005,1.0,5625
1542019584,00628582000005,3.5,12566
1542019584,00628582000005,7.0,399
1542019584,00628582000623,3.5,5101
1542019584,00628582000623,7.0,984
1542019584,00628582000418,3.5,4011
1542019584,00628582000418,7.0,625
1542019584,00628582000180,1.0,1214
1542019584,00628582000180,3.5,4598
1542019584,00628582000180,7.0,569
1542019584,00690395000206,0.5,2488
1542019584,00628250706116,3.5,362
1542019584,00807399202042,1.0,187
1542019584,00807399202042,3.5,512
1542019584,00807399102045,1.0,281
1542019584,00688083000171,15.0,84
1542019584,00629108013028,1.0,1112
1542019584,00629108013028,2.5,844
1542019584,00841432002077,2.5,1280
1542019584,00629108012052,2.5,637
1542019584,00628242050258,1.0,122
1542019584,00628242050258,3.5,350
1542019584,00628242050135,1.0,171
1542019584,00628242050135,3.5,407
1542019584,00629108013059,1.0,416
1542019584,00688083000607,3.5,1551
1542019584,00688083000607,7.0,1062
1542019584,00688083000607,15.0,185
1542019584,00688083000638,3.5,2482
1542019584,00690395000183,1.5,1444
1542019584,00675136000202,1.0,761
1542019584,00841432002084,2.5,1389
1542019584,00690395000305,2.5,399
1542019584,00690395000138,3.5,385
1542019584,00690395000138,7.0,18
1542019584,00627965002087,1.25,654
1542019584,00627965002087,2.5,192
1542019584,00627965002087,5.0,828
1542019584,00690395000114,3.5,4164
1542019584,00690395000114,7.0,943
1542019584,00690395000046,3.5,3211
1542019584,00627965006085,1.25,230
1542019584,00627965006085,2.5,231
1542019584,00675136000127,3.5,1316
1542019584,00629108022051,3.5,3476
1542019584,00629108022051,7.0,976
1542019584,00828939111129,3.5,3273
1542019584,00675136000097,3.5,1696
1542019584,00675136000004,3.5,3445
1542019584,00675136000042,3.5,1961
1542019584,00675136000165,3.5,2337
1542019584,00690395000268,2.5,1666
1542020409,00628242240918,1.0,3031
1542020409,00628242240918,3.5,3883
1542020409,00628242240918,7.0,1386
1542020409,00628242240918,15.0,249
1542020409,00628242240215,1.0,2100
1542020409,00628242240215,3.5,17343
1542020409,00628242240215,7.0,3551
1542020409,00628242240215,15.0,1336
1542020409,00628242240826,3.5,7496
1542020409,00628242240123,3.5,11734
1542020409,00628242241014,1.0,5463
1542020409,00628242241014,3.5,10194
1542020409,00628242241014,7.0,2403
1542020409,00628242240727,3.5,5812
1542020409,00628242240727,7.0,1264
1542020409,00694144000233,3.5,970
1542020409,00694144000646,1.0,2658
1542020409,00694144000646,3.5,96
1542020409,00841464000775,1.0,1411
1542020409,00841464000775,3.5,1193
1542020409,00694144000134,1.0,8464
1542020409,00694144000134,3.5,7426
1542020409,00694144000134,7.0,1310
1542020409,00628582000524,3.5,15722
1542020409,00628582000524,7.0,2563
1542020409,00629108033057,1.0,740
1542020409,00629108033057,3.5,2314
1542020409,00882464000150,1.0,265
1542020409,00882464000150,3.5,3210
1542020409,00882464000150,7.0,1546
1542020409,00882464000150,15.0,110
1542020409,00828939111211,1.0,353
1542020409,00828939111211,3.5,4983
1542020409,00827912000061,3.5,1552
1542020409,00882464000105,1.0,101
1542020409,00882464000105,3.5,832
1542020409,00628250706000,1.0,1434
1542020409,00628250706000,3.5,3475
1542020409,00828939111310,1.0,864
1542020409,00828939111310,3.5,6289
1542020409,00629108054052,3.5,2515
1542020409,00882464000013,3.5,425
1542020409,00882464000013,7.0,597
1542020409,00882464000013,15.0,123
1542020409,00688083001505,15.0,519
1542020409,00828939111525,3.5,898
1542020409,00628242240420,3.5,6175
1542020409,00628242240420,7.0,4562
1542020409,00628242240420,15.0,787
1542020409,00688083000867,3.5,1846
1542020409,00688083000867,15.0,426
1542020409,00628582000166,3.5,4168
1542020409,00841432000028,1.0,778
1542020409,00841432000028,3.5,1726
1542020409,00841432000028,7.0,342
1542020409,00627965006009,3.5,2353
1542020409,00627965006009,7.0,839
1542020409,00841432000004,1.0,433
1542020409,00841432000004,3.5,197
1542020409,00841432000011,1.0,71
1542020409,00841432000011,3.5,1571
1542020409,00628582000395,7.0,121
1542020409,00628250744125,1.0,153
1542020409,00628250744125,3.5,937
1542020409,00628250744125,7.0,416
1542020409,00628250744002,1.0,62
1542020409,00628250744002,3.5,433
1542020409,00688083000171,15.0,84
1542020409,00807399102045,1.0,281
1542020409,00628582000623,3.5,5100
1542020409,00628582000623,7.0,984
1542020409,00627965000014,3.5,261
1542020409,00627965000014,7.0,691
1542020409,00627965000014,15.0,360
1542020409,00841432002015,1.0,2584
1542020409,00807399202042,1.0,187
1542020409,00807399202042,3.5,512
1542020409,00629108001056,1.0,552
1542020409,00690395000206,0.5,2488
1542020409,00628582000418,3.5,4011
1542020409,00628582000418,7.0,625
1542020409,00628582000180,1.0,1214
1542020409,00628582000180,3.5,4598
1542020409,00628582000180,7.0,569
1542020409,00628582000302,3.5,739
1542020409,00628582000302,7.0,972
1542020409,00628582000005,1.0,5625
1542020409,00628582000005,3.5,12566
1542020409,00628582000005,7.0,399
1542020409,00688083000638,3.5,2482
1542020409,00628250706116,3.5,362
1542020409,00629108013028,1.0,1112
1542020409,00629108013028,2.5,844
1542020409,00827912000160,3.5,518
1542020409,00688083000607,3.5,1551
1542020409,00688083000607,7.0,1062
1542020409,00688083000607,15.0,185
1542020409,00690395000183,1.5,1444
1542020409,00841432002084,2.5,1389
1542020409,00675136000202,1.0,761
1542020409,00841432002077,2.5,1280
1542020409,00629108012052,2.5,636
1542020409,00629108013059,1.0,416
1542020409,00828939111129,3.5,3271
1542020409,00628242050135,1.0,171
1542020409,00628242050135,3.5,407
1542020409,00629108022051,3.5,3476
1542020409,00629108022051,7.0,976
1542020409,00628242050258,1.0,122
1542020409,00628242050258,3.5,350
1542020409,00690395000138,3.5,385
1542020409,00690395000138,7.0,18
1542020409,00690395000046,3.5,3211
1542020409,00690395000305,2.5,399
1542020409,00627965006085,1.25,229
1542020409,00627965006085,2.5,231
1542020409,00627965002087,1.25,654
1542020409,00627965002087,2.5,192
1542020409,00627965002087,5.0,828
1542020409,00690395000114,3.5,4164
1542020409,00690395000114,7.0,943
1542020409,00675136000127,3.5,1316
1542020409,00690395000268,2.5,1666
1542020409,00675136000097,3.5,1696
1542020409,00675136000042,3.5,1961
1542020409,00675136000004,3.5,3445
1542020409,00675136000165,3.5,2337
1542021307,00694144000646,1.0,2658
1542021307,00694144000646,3.5,95
1542021307,00694144000134,1.0,8464
1542021307,00694144000134,3.5,7426
1542021307,00694144000134,7.0,1310
1542021307,00628242241014,1.0,5463
1542021307,00628242241014,3.5,10194
1542021307,00628242241014,7.0,2403
1542021307,00841464000775,1.0,1411
1542021307,00841464000775,3.5,1193
1542021307,00628242240826,3.5,7496
1542021307,00694144000233,3.5,970
1542021307,00628242240123,3.5,11734
1542021307,00628242240918,1.0,3031
1542021307,00628242240918,3.5,3883
1542021307,00628242240918,7.0,1386
1542021307,00628242240918,15.0,249
1542021307,00628242240215,1.0,2100
1542021307,00628242240215,3.5,17343
1542021307,00628242240215,7.0,3551
1542021307,00628242240215,15.0,1336
1542021307,00628242240727,3.5,5812
1542021307,00628242240727,7.0,1263
1542021307,00628242240420,3.5,6175
1542021307,00628242240420,7.0,4562
1542021307,00628242240420,15.0,787
1542021307,00828939111525,3.5,898
1542021307,00828939111310,1.0,864
1542021307,00828939111310,3.5,6289
1542021307,00688083001505,15.0,519
1542021307,00628250706000,1.0,1434
1542021307,00628250706000,3.5,3475
1542021307,00828939111211,1.0,353
1542021307,00828939111211,3.5,4983
1542021307,00827912000061,3.5,1552
1542021307,00628582000524,3.5,15722
